Datetime,price,ema_20,rsi_14,macd_histogram,bb_lower,bb_upper,vwap
2026-03-26 17:20:00+00:00,551.239013671875,555.1162419006441,20.279540510050577,0.5016379710978169,549.7375020826047,559.3670511400516,564.6261436449568
2026-03-26 17:25:00+00:00,551.2255249023438,554.7456974246155,20.25222667909979,0.49297042389008183,549.7581160170629,558.4949967759059,564.4653093022171
2026-03-26 17:30:00+00:00,552.4550170898438,554.5275373927325,29.56447190637001,0.5771038317676784,549.998885631854,557.6122288700991,564.2935880630602
2026-03-26 17:35:00+00:00,552.7349853515625,554.3568181507163,31.525274396160352,0.6530809331236176,550.0138805574475,557.2127307706774,564.171967224219
2026-03-26 17:40:00+00:00,549.6583862304688,553.9093484440261,23.71302866934603,0.5042661819976044,549.5306542364318,557.0107947381774,563.850075878828
2026-03-26 17:45:00+00:00,547.97998046875,553.344646732095,20.69942561294747,0.3104374769657259,548.6869134307371,557.037531149341,563.4310774911546
2026-03-26 17:50:00+00:00,546.4799194335938,552.6908631798568,18.443434100377967,0.10922971269383908,547.7179275635344,556.9605087157624,562.9593875931671
2026-03-26 17:55:00+00:00,546.094970703125,552.0626829439776,17.904157349098575,-0.015140553901068277,546.8763801898087,556.7385551129257,562.6191559892277
2026-03-26 18:00:00+00:00,547.5499877929688,551.6329024534053,26.63594424226492,0.03262595788705358,546.3434498622746,556.5874827549128,562.3885660996729
2026-03-26 18:05:00+00:00,547.3499755859375,551.2250046565036,26.22305053322675,0.08008600360973706,545.8829059988346,556.3305217355404,562.2508016202003
2026-03-26 18:10:00+00:00,547.0150146484375,550.824053227164,25.509867957409252,0.11607138340333556,545.4382222320955,556.0495768401702,562.1205802100999
2026-03-26 18:15:00+00:00,545.7150268554688,550.3374792870026,22.906120561037866,0.08112794222316655,544.783749196945,555.9009553928989,561.9862099907061
2026-03-26 18:20:00+00:00,546.3444213867188,549.9571880584041,26.80159730859022,0.12650324865610774,544.383628214505,555.5595175374483,561.7664813763289
2026-03-26 18:25:00+00:00,544.1300048828125,549.4022182321573,22.494887833105107,0.03806843842263641,543.5894604001252,555.4266833987032,561.4360373418666
2026-03-26 18:30:00+00:00,544.39501953125,548.9253421654042,24.067451112233357,0.028544676347220133,542.9831277754779,555.168520173741,561.247502875917
